sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,score_text,v_score_text,two_year_recid
Male,51,Greater than 45,Caucasian,0,0,0,2,F,Low,Low,0
Male,51,Greater than 45,Caucasian,0,0,0,2,F,Low,Low,0
Male,46,Greater than 45,African-American,0,0,0,0,M,Low,Low,0
Male,46,Greater than 45,African-American,0,0,0,0,M,Low,Low,0
Male,30,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,30,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
female person,48,Greater than 45,African-American,0,0,0,0,F,Medium,Low,1
Male,45,Greater than 45,Caucasian,0,0,0,6,F,Medium,Low,0
Male,24,Less than 25,African-American,0,0,0,1,M,Low,Low,0
male,77,Greater than 45,African-American,0,0,0,1,M,Low,Low,1
Male,21,Less than 25,African-American,0,2,2,2,F,High,Medium,0
Male,21,Less than 25,African-American,0,2,2,2,F,High,Medium,0
Male,21,Less than 25,African-American,0,2,2,2,F,High,Medium,0
Male,46,Greater than 45,Caucasian,0,0,0,11,F,Medium,Low,0
Male,46,Greater than 45,Caucasian,0,0,0,11,F,Medium,Low,0
Male,54,Greater than 45,African-American,0,0,0,4,F,Low,Low,0
Male,54,Greater than 45,African-American,0,0,0,4,F,Low,Low,0
Male,54,Greater than 45,Caucasian,0,0,0,3,F,Low,Low,0
Male,26,25 - 45,African-American,0,0,0,15,F,High,Medium,0
Male,23,Less than 25,African-American,0,1,1,8,F,High,Medium,0
Male,27,25 - 45,Hispanic,0,0,0,1,F,Low,Low,0
Male,27,25 - 45,Hispanic,0,0,0,1,F,Low,Low,0
manlike,21,Less than 25,Caucasian,0,0,0,2,F,High,High,0
Male,21,Less than 25,Caucasian,0,0,0,2,F,High,High,0
Female,38,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,39,25 - 45,Caucasian,0,0,0,2,F,Low,Low,0
Male,35,25 - 45,Hispanic,0,0,0,13,F,Medium,Low,0
Male,20,Less than 25,African-American,0,0,1,1,F,High,Medium,0
Male,20,Less than 25,African-American,0,0,1,1,F,High,Medium,0
Male,20,Less than 25,African-American,0,0,1,1,F,High,Medium,0
Male,29,25 - 45,African-American,0,0,0,1,M,Low,Low,0
Male,30,25 - 45,African-American,1,0,0,9,M,Low,Low,0
Male,30,25 - 45,African-American,1,0,0,9,M,Low,Low,0
Male,30,25 - 45,African-American,1,0,0,9,M,Low,Low,0
Male,29,25 - 45,African-American,0,0,0,2,F,Medium,Medium,0
Male,41,25 - 45,African-American,0,0,0,6,F,Low,Low,0
Male,41,25 - 45,African-American,0,0,0,6,F,Low,Low,0
Male,32,25 - 45,African-American,0,0,0,1,M,High,High,0
Male,48,Greater than 45,African-American,0,0,0,12,M,Medium,Low,0
Male,39,25 - 45,Caucasian,0,0,0,2,F,Medium,Low,0
Male,52,Greater than 45,African-American,0,0,0,0,M,Medium,Low,1
Male,30,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,30,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,31,25 - 45,African-American,0,1,0,3,F,Low,Low,0
Male,31,25 - 45,African-American,0,1,0,3,F,Low,Low,0
Male,30,25 - 45,Caucasian,0,0,0,2,F,Low,Low,0
Male,30,25 - 45,Caucasian,0,0,0,2,F,Low,Low,0
Male,30,25 - 45,Caucasian,0,0,0,2,F,Low,Low,0
Male,22,Less than 25,Caucasian,0,0,3,1,F,Medium,Medium,0
Male,22,Less than 25,Caucasian,0,0,3,1,F,Medium,Medium,0
manful,22,Less than 25,Caucasian,0,0,3,1,F,Medium,Medium,0
Male,22,Less than 25,Caucasian,0,0,3,1,F,Medium,Medium,0
manly,44,25 - 45,African-American,0,0,0,3,M,Medium,Low,0
Male,56,Greater than 45,African-American,0,0,0,4,M,Low,Low,1
Female,46,Greater than 45,Caucasian,0,0,0,0,M,Low,Low,0
Female,52,Greater than 45,Caucasian,0,0,0,23,F,Medium,Low,0
Male,29,25 - 45,African-American,0,0,0,7,F,Low,Medium,0
Male,29,25 - 45,African-American,0,0,0,7,F,Low,Medium,0
Female,26,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Female,22,Less than 25,African-American,0,0,0,0,F,Medium,Medium,0
Male,32,25 - 45,Hispanic,0,0,0,1,F,Low,Low,0
Male,32,25 - 45,Hispanic,0,0,0,0,M,Low,Low,0
Male,39,25 - 45,African-American,0,0,0,8,F,Low,Low,0
Male,35,25 - 45,African-American,0,0,0,9,F,Medium,Low,0
Male,35,25 - 45,African-American,0,0,0,9,F,Medium,Low,0
Male,26,25 - 45,African-American,0,0,0,1,M,Low,Low,0
Male,26,25 - 45,African-American,0,0,0,1,M,Low,Low,0
Male,27,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,27,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,27,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,27,25 - 45,African-American,0,0,0,5,F,High,Medium,1
Male,42,25 - 45,African-American,0,0,0,24,F,High,High,0
manful,42,25 - 45,African-American,0,0,0,24,F,High,High,0
Male,42,25 - 45,African-American,0,0,0,24,F,High,High,0
Female,34,25 - 45,Caucasian,0,0,0,10,F,High,Medium,0
Female,34,25 - 45,Caucasian,0,0,0,10,F,High,Medium,0
Female,34,25 - 45,Caucasian,0,0,0,10,F,High,Medium,1
Male,29,25 - 45,African-American,3,0,1,5,F,Medium,Medium,0
Male,53,Greater than 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,47,Greater than 45,African-American,0,0,0,21,F,High,Low,0
Male,47,Greater than 45,African-American,0,0,0,21,F,High,Low,0
Male,27,25 - 45,African-American,0,0,0,2,M,Low,Low,0
Male,27,25 - 45,African-American,0,0,0,2,M,Low,Low,0
Male,27,25 - 45,Hispanic,0,0,0,6,F,Medium,Medium,0
Male,27,25 - 45,Hispanic,0,0,0,6,F,Medium,Medium,0
Male,24,Less than 25,African-American,0,0,0,0,F,Low,Low,0
Female,32,25 - 45,African-American,0,0,0,0,M,Low,Low,1
male person,28,25 - 45,Hispanic,0,0,0,8,M,High,Medium,0
Male,28,25 - 45,Hispanic,0,0,0,8,M,High,Medium,0
Male,25,25 - 45,African-American,0,0,1,5,F,High,High,0
Male,25,25 - 45,African-American,0,0,1,5,F,High,High,0
Male,25,25 - 45,African-American,0,0,1,5,F,High,High,0
Male,25,25 - 45,African-American,0,0,1,5,F,High,High,0
Male,22,Less than 25,Caucasian,0,0,1,2,M,Medium,Medium,0
Male,22,Less than 25,Caucasian,0,0,1,2,M,Medium,Medium,0
Male,22,Less than 25,Caucasian,0,0,1,2,M,Medium,Medium,0
male,43,25 - 45,Caucasian,0,0,0,4,M,Low,Low,0
Male,52,Greater than 45,African-American,0,0,0,7,F,High,Low,1
Male,21,Less than 25,African-American,0,0,0,2,F,High,High,0
manlike,21,Less than 25,African-American,0,0,0,2,F,High,High,1
manlike,28,25 - 45,African-American,0,1,0,11,F,High,High,0
Male,28,25 - 45,African-American,0,1,0,11,F,High,High,0
Male,28,25 - 45,African-American,0,1,0,11,F,High,High,0
Male,28,25 - 45,African-American,0,1,0,11,F,High,High,0
Male,21,Less than 25,African-American,0,0,0,1,F,High,High,1
Female,47,Greater than 45,Caucasian,0,0,0,0,M,Low,Low,0
manful,26,25 - 45,Hispanic,0,0,0,0,F,Medium,Low,0
Male,50,Greater than 45,Caucasian,0,0,0,0,M,Low,Low,0
manlike,23,Less than 25,Caucasian,0,1,0,4,M,Low,Low,0
Male,23,Less than 25,Caucasian,0,1,0,4,M,Low,Low,0
Male,23,Less than 25,Caucasian,0,1,0,4,M,Low,Low,0
manful,23,Less than 25,Caucasian,0,1,0,4,M,Low,Low,0
Male,39,25 - 45,Hispanic,0,0,0,3,M,Low,Low,0
Male,20,Less than 25,Caucasian,0,0,0,0,F,Low,Medium,0
male,20,Less than 25,Caucasian,0,0,0,0,F,Low,Medium,0
Male,20,Less than 25,Caucasian,0,0,0,0,F,Low,Medium,0
Male,31,25 - 45,African-American,0,0,0,1,M,Low,Low,0
Male,34,25 - 45,Caucasian,0,0,0,1,M,Medium,Medium,0
Male,32,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Female,50,Greater than 45,Caucasian,0,0,0,0,M,Low,Low,1
manful,27,25 - 45,African-American,0,0,0,1,M,Medium,Low,0
Male,27,25 - 45,African-American,0,0,0,1,M,Medium,Low,0
Female,26,25 - 45,African-American,0,1,0,4,F,Low,Low,0
Male,27,25 - 45,African-American,1,0,0,4,F,Medium,Low,0
Male,27,25 - 45,African-American,1,0,0,4,F,Medium,Low,0
Male,27,25 - 45,African-American,1,0,0,4,F,Medium,Low,1
Male,29,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,29,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
male,21,Less than 25,African-American,0,0,0,2,F,Medium,Medium,0
Male,30,25 - 45,Caucasian,0,0,0,11,M,High,Medium,0
Male,70,Greater than 45,African-American,0,0,0,0,F,Low,Low,0
Male,24,Less than 25,Caucasian,0,0,1,4,F,Medium,Medium,0
Male,24,Less than 25,Caucasian,0,0,1,4,F,Medium,Medium,0
Male,47,Greater than 45,Other,0,0,0,4,F,Medium,Low,0
virile,57,Greater than 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,58,Greater than 45,African-American,0,0,0,0,M,Low,Low,0
Male,32,25 - 45,African-American,0,0,0,0,M,High,Medium,0
Male,27,25 - 45,African-American,2,0,0,14,F,High,High,0
Male,27,25 - 45,African-American,2,0,0,14,F,High,High,0
Male,27,25 - 45,African-American,2,0,0,14,F,High,High,0
Male,27,25 - 45,African-American,2,0,0,14,F,High,High,0
Male,27,25 - 45,African-American,2,0,0,14,F,High,High,0
manful,28,25 - 45,African-American,0,0,0,5,F,Medium,Low,0
Male,28,25 - 45,African-American,0,0,0,5,F,Medium,Low,0
Male,24,Less than 25,African-American,0,5,1,15,F,High,High,1
Male,45,Greater than 45,African-American,0,0,0,1,F,Low,Low,0
Male,45,Greater than 45,African-American,0,0,0,1,F,Low,Low,0
Male,50,Greater than 45,Caucasian,0,0,0,0,M,Low,Low,0
distaff,30,25 - 45,African-American,0,0,0,15,F,High,Medium,0
Female,30,25 - 45,African-American,0,0,0,15,F,High,Medium,0
Female,30,25 - 45,African-American,0,0,0,15,F,High,Medium,0
Female,30,25 - 45,African-American,0,0,0,15,F,High,Medium,0
Female,30,25 - 45,African-American,0,0,0,15,F,High,Medium,0
Male,25,25 - 45,Hispanic,0,0,0,1,F,Low,Low,0
Male,25,25 - 45,Hispanic,0,0,0,1,F,Low,Low,0
Male,25,25 - 45,Hispanic,0,0,0,1,F,Low,Low,0
Male,46,Greater than 45,Hispanic,0,0,0,0,F,Low,Low,0
Female,43,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,43,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,43,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,24,Less than 25,Caucasian,0,0,0,0,F,Low,Low,0
Male,24,Less than 25,Caucasian,0,0,0,0,F,Low,Low,0
Male,20,Less than 25,Caucasian,0,0,0,2,F,Medium,Medium,0
Male,20,Less than 25,Caucasian,0,0,0,2,F,Medium,Medium,0
Male,34,25 - 45,African-American,0,0,0,10,F,Medium,Medium,0
Male,56,Greater than 45,Hispanic,0,0,0,2,F,Low,Low,0
Male,33,25 - 45,Caucasian,0,0,0,0,M,Medium,Medium,0
Male,26,25 - 45,Caucasian,0,0,0,2,F,Low,Low,0
Male,31,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,31,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,23,Less than 25,African-American,0,0,3,1,F,Low,Low,0
Male,60,Greater than 45,Hispanic,0,0,0,1,F,Low,Low,0
Male,39,25 - 45,African-American,0,0,0,0,F,Low,Low,0
Male,50,Greater than 45,African-American,0,0,0,4,F,Low,Low,0
Male,25,25 - 45,Hispanic,0,0,0,0,M,Medium,Medium,0
Male,25,25 - 45,Hispanic,0,0,0,0,M,Medium,Medium,0
Male,25,25 - 45,Hispanic,0,0,0,0,M,Medium,Medium,0
Female,22,Less than 25,African-American,0,0,0,0,M,Medium,Medium,0
Female,25,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Male,32,25 - 45,African-American,0,0,0,0,M,Medium,Medium,0
Male,20,Less than 25,Caucasian,0,0,0,0,F,Low,Medium,0
Female,21,Less than 25,African-American,0,1,0,2,F,High,Medium,0
Male,28,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
male,20,Less than 25,Caucasian,0,0,0,1,F,Low,Medium,0
Male,54,Greater than 45,African-American,0,0,0,12,M,Medium,Low,1
Male,22,Less than 25,African-American,0,0,0,11,F,High,Medium,0
Male,22,Less than 25,African-American,0,0,0,11,F,High,Medium,0
Male,22,Less than 25,African-American,0,0,0,11,F,High,Medium,0
Male,22,Less than 25,African-American,0,0,0,11,F,High,Medium,0
Male,22,Less than 25,African-American,0,0,0,11,F,High,Medium,0
Female,27,25 - 45,African-American,0,0,0,2,F,Medium,Low,0
Female,27,25 - 45,African-American,0,0,0,2,F,Medium,Low,1
Male,45,Greater than 45,Caucasian,0,0,0,5,F,Medium,Low,0
Male,45,Greater than 45,Caucasian,0,0,0,5,F,Medium,Low,0
Male,45,Greater than 45,Caucasian,0,0,0,5,F,Medium,Low,0
Male,34,25 - 45,African-American,3,1,0,13,F,Medium,Low,0
Female,55,Greater than 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,24,Less than 25,African-American,0,0,0,0,M,Low,Low,0
male,20,Less than 25,African-American,0,0,1,0,F,High,High,0
manly,20,Less than 25,African-American,0,0,1,0,F,High,High,1
Female,24,Less than 25,African-American,3,0,0,7,F,High,High,0
Male,46,Greater than 45,African-American,1,0,0,10,F,Medium,Low,0
Male,46,Greater than 45,African-American,1,0,0,10,F,Medium,Low,0
Male,36,25 - 45,Caucasian,0,0,0,1,M,Low,Low,0
Male,37,25 - 45,African-American,0,0,0,5,M,Medium,Low,0
Male,37,25 - 45,African-American,0,0,0,5,M,Medium,Low,0
manly,37,25 - 45,African-American,0,0,0,5,M,Medium,Low,0
Male,39,25 - 45,African-American,0,0,0,0,F,Low,Low,0
Female,34,25 - 45,Caucasian,0,0,0,1,M,Low,Low,0
Female,41,25 - 45,African-American,0,0,0,2,F,Medium,Medium,0
Male,21,Less than 25,African-American,0,0,0,1,F,Medium,Medium,0
Male,21,Less than 25,African-American,0,0,0,1,F,Medium,Medium,0
manly,38,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,22,Less than 25,African-American,0,0,0,3,F,Low,Low,0
Male,22,Less than 25,African-American,0,0,0,3,F,Low,Low,0
Male,22,Less than 25,African-American,0,0,0,3,F,Low,Low,0
Male,22,Less than 25,African-American,0,0,0,3,F,Low,Low,0
Male,24,Less than 25,African-American,0,0,0,0,F,High,Medium,0
Male,42,25 - 45,Caucasian,0,0,0,8,F,Low,Low,0
Male,42,25 - 45,Caucasian,0,0,0,8,F,Low,Low,0
Male,42,25 - 45,Caucasian,0,0,0,8,F,Low,Low,0
Female,23,Less than 25,African-American,0,0,0,0,M,Low,Medium,0
Female,40,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,19,Less than 25,African-American,3,0,0,2,F,High,High,0
Male,19,Less than 25,African-American,3,0,0,2,F,High,High,0
Male,20,Less than 25,Caucasian,0,0,0,0,M,Low,Medium,0
Male,57,Greater than 45,African-American,0,0,0,3,F,Low,Low,0
Female,44,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,20,Less than 25,African-American,0,0,0,0,M,Low,Medium,1
Male,27,25 - 45,African-American,0,0,1,1,F,High,Medium,0
Male,27,25 - 45,African-American,0,0,1,1,F,High,Medium,0
Male,27,25 - 45,African-American,0,0,1,1,F,High,Medium,0
Male,27,25 - 45,African-American,0,0,1,1,F,High,Medium,0
Male,34,25 - 45,Caucasian,0,0,0,3,M,Low,Low,0
Male,53,Greater than 45,Caucasian,0,0,0,0,M,Low,Low,0
Female,34,25 - 45,Caucasian,0,0,0,7,M,Medium,Medium,0
Male,57,Greater than 45,African-American,0,0,0,8,F,Low,Low,0
Male,27,25 - 45,African-American,0,0,0,5,M,Medium,Low,0
Male,29,25 - 45,African-American,0,0,0,0,F,Low,Low,0
Male,20,Less than 25,Caucasian,0,0,0,0,M,High,High,1
Male,20,Less than 25,African-American,0,0,0,0,F,Medium,High,0
Male,28,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,28,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,29,25 - 45,African-American,0,0,0,9,F,Medium,Low,0
Male,29,25 - 45,African-American,0,0,0,9,F,Medium,Low,1
Male,21,Less than 25,African-American,0,0,0,0,F,High,High,0
Male,21,Less than 25,African-American,0,0,0,0,F,High,High,0
Male,21,Less than 25,African-American,0,0,0,0,F,High,High,0
Male,45,Greater than 45,African-American,0,0,0,4,M,Low,Low,0
Male,45,Greater than 45,African-American,0,0,0,4,M,Low,Low,0
manful,45,Greater than 45,African-American,0,0,0,4,M,Low,Low,0
Female,24,Less than 25,African-American,0,0,0,2,F,Medium,Low,0
Female,24,Less than 25,African-American,0,0,0,2,F,Medium,Low,0
Male,60,Greater than 45,African-American,0,0,0,15,F,Low,Low,0
Male,60,Greater than 45,African-American,0,0,0,15,F,Low,Low,0
Male,60,Greater than 45,African-American,0,0,0,15,F,Low,Low,0
Male,43,25 - 45,African-American,1,0,0,8,F,Low,Medium,0
Male,43,25 - 45,African-American,1,0,0,8,F,Low,Medium,0
Male,43,25 - 45,African-American,1,0,0,8,F,Low,Medium,0
Male,21,Less than 25,Other,0,0,0,0,F,Low,Medium,0
Male,21,Less than 25,Other,0,0,0,0,F,Low,Medium,0
Male,21,Less than 25,Other,0,0,0,0,F,Low,Medium,0
Male,21,Less than 25,Other,0,0,0,0,F,Low,Medium,0
Female,24,Less than 25,African-American,0,0,0,0,F,Medium,Low,0
Male,23,Less than 25,African-American,0,1,0,3,F,Medium,Medium,0
Male,23,Less than 25,African-American,0,1,0,3,F,Medium,Medium,0
virile,27,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,27,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,24,Less than 25,Caucasian,0,0,0,0,F,Low,Low,0
Male,31,25 - 45,African-American,0,1,0,6,M,Medium,High,1
Female,21,Less than 25,Caucasian,1,0,0,1,F,Medium,Medium,0
Female,23,Less than 25,Hispanic,0,0,0,0,M,Low,Medium,0
Male,22,Less than 25,African-American,0,0,0,0,F,Low,Medium,0
Male,22,Less than 25,African-American,0,0,0,0,F,Low,Medium,0
Male,22,Less than 25,African-American,0,0,0,0,F,Low,Medium,0
Female,46,Greater than 45,African-American,0,0,0,4,F,Medium,Low,0
Female,46,Greater than 45,African-American,0,0,0,4,F,Medium,Low,0
Female,46,Greater than 45,African-American,0,0,0,4,F,Medium,Low,0
Male,53,Greater than 45,African-American,0,0,0,3,M,High,Low,0
Male,53,Greater than 45,African-American,0,0,0,3,M,High,Low,0
Male,54,Greater than 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,52,Greater than 45,Hispanic,0,0,0,2,F,Low,Medium,0
Female,26,25 - 45,Caucasian,0,0,0,2,F,Low,Low,0
Female,37,25 - 45,Caucasian,0,0,0,5,F,Low,Low,0
Female,37,25 - 45,Caucasian,0,0,0,5,F,Low,Low,0
Female,35,25 - 45,African-American,0,0,0,7,F,Medium,Low,1
Male,20,Less than 25,African-American,0,0,0,0,F,Low,Medium,0
Female,53,Greater than 45,African-American,0,0,0,0,F,Medium,Low,0
Male,26,25 - 45,African-American,0,0,0,9,M,Low,Low,0
Male,26,25 - 45,African-American,0,0,0,9,M,Low,Low,1
Male,48,Greater than 45,African-American,0,0,0,7,M,Low,Low,0
Male,19,Less than 25,African-American,0,0,0,0,M,Low,Medium,0
Male,63,Greater than 45,African-American,0,0,0,22,M,High,Medium,0
Male,63,Greater than 45,African-American,0,0,0,22,M,High,Medium,0
Male,63,Greater than 45,African-American,0,0,0,22,M,High,Medium,0
Male,63,Greater than 45,African-American,0,0,0,22,M,High,Medium,0
female person,56,Greater than 45,African-American,0,0,0,2,M,Low,Low,0
Male,47,Greater than 45,Other,0,0,0,1,F,Low,Low,0
Male,25,25 - 45,African-American,0,0,0,6,F,Medium,Low,0
Male,25,25 - 45,African-American,0,0,0,6,F,Medium,Low,1
distaff,49,Greater than 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,34,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,34,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,34,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,21,Less than 25,African-American,0,0,0,0,M,Medium,High,0
Male,21,Less than 25,African-American,0,0,0,0,M,Medium,High,0
manlike,23,Less than 25,Caucasian,0,0,0,0,F,Medium,Medium,0
virile,23,Less than 25,Caucasian,0,0,0,0,F,Medium,Medium,0
Male,57,Greater than 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,29,25 - 45,Caucasian,0,1,0,8,F,Medium,Low,0
Male,48,Greater than 45,African-American,0,0,0,10,F,High,Low,0
Male,48,Greater than 45,African-American,0,0,0,10,F,High,Low,0
Female,34,25 - 45,Other,0,0,0,0,F,Low,Low,0
Female,34,25 - 45,Other,0,0,0,0,F,Low,Low,1
Male,25,25 - 45,Caucasian,0,0,0,5,F,High,Medium,0
Male,25,25 - 45,Caucasian,0,0,0,5,F,High,Medium,1
Female,42,25 - 45,African-American,0,0,0,1,F,Medium,Low,0
Male,51,Greater than 45,African-American,0,0,0,1,F,Medium,Low,0
Male,26,25 - 45,African-American,0,0,0,7,F,Medium,Medium,0
Male,31,25 - 45,Other,0,1,0,5,M,Low,Low,0
Male,34,25 - 45,African-American,0,1,0,9,F,High,Medium,0
Male,53,Greater than 45,African-American,0,0,0,13,M,Medium,Low,0
Male,53,Greater than 45,African-American,0,0,0,13,M,Medium,Low,0
Female,43,25 - 45,African-American,0,0,0,6,F,Medium,Low,0
Female,25,25 - 45,Caucasian,0,0,0,0,M,Medium,Low,0
Female,25,25 - 45,Caucasian,0,0,0,0,M,Medium,Low,0
Male,34,25 - 45,African-American,0,0,0,0,F,Low,Low,0
Female,27,25 - 45,Caucasian,0,0,0,2,F,Medium,Low,0
Female,27,25 - 45,Caucasian,0,0,0,2,F,Medium,Low,0
manful,40,25 - 45,African-American,0,1,0,10,F,Medium,Low,0
Male,51,Greater than 45,African-American,0,0,0,0,M,Low,Low,0
Male,26,25 - 45,Caucasian,0,0,0,1,M,Low,Low,0
Male,47,Greater than 45,African-American,0,0,0,5,F,Medium,Low,0
male,27,25 - 45,Caucasian,0,1,2,5,M,Medium,Low,0
Male,22,Less than 25,Caucasian,0,0,1,0,F,Low,Medium,0
Female,36,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,57,Greater than 45,Caucasian,0,0,0,1,M,Low,Low,0
Female,36,25 - 45,Hispanic,0,0,0,1,M,Low,Low,0
male,41,25 - 45,Caucasian,0,0,0,4,F,Low,Low,0
Male,41,25 - 45,Caucasian,0,0,0,4,F,Low,Low,0
Male,41,25 - 45,Caucasian,0,0,0,4,F,Low,Low,0
Male,41,25 - 45,Caucasian,0,0,0,4,F,Low,Low,0
male,37,25 - 45,African-American,0,0,0,2,M,Low,Low,0
Male,53,Greater than 45,Hispanic,0,0,0,1,F,Low,Low,0
manful,36,25 - 45,Caucasian,0,0,0,2,F,Low,Low,0
Male,36,25 - 45,Caucasian,0,0,0,2,F,Low,Low,0
Male,21,Less than 25,African-American,0,0,0,2,F,Low,Medium,0
Male,25,25 - 45,African-American,0,3,1,6,M,Medium,Medium,0
Male,27,25 - 45,Hispanic,0,0,0,1,F,Low,Low,1
Female,31,25 - 45,Hispanic,0,0,0,2,F,Low,Low,0
Female,31,25 - 45,Hispanic,0,0,0,2,F,Low,Low,0
Male,24,Less than 25,African-American,0,0,1,7,M,High,High,0
Male,24,Less than 25,African-American,0,0,1,7,M,High,High,0
Male,24,Less than 25,African-American,0,0,1,7,M,High,High,0
Male,24,Less than 25,African-American,0,0,1,7,M,High,High,0
Male,52,Greater than 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,33,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,46,Greater than 45,Caucasian,0,0,0,5,F,Medium,Medium,0
Male,21,Less than 25,African-American,0,0,0,2,F,Low,Medium,0
Female,44,25 - 45,Caucasian,0,0,0,3,F,Low,Low,0
Female,44,25 - 45,Caucasian,0,0,0,3,F,Low,Low,0
Male,46,Greater than 45,Caucasian,0,0,0,0,F,Low,Low,0
Female,28,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Female,28,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Female,55,Greater than 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,28,25 - 45,African-American,1,0,0,5,F,Medium,Medium,1
Male,66,Greater than 45,African-American,0,0,0,5,F,Low,Low,0
Male,66,Greater than 45,African-American,0,0,0,5,F,Low,Low,0
Male,30,25 - 45,Hispanic,0,0,0,0,F,Low,Low,0
Male,20,Less than 25,Caucasian,0,0,0,0,M,Low,Medium,0
Male,27,25 - 45,African-American,0,0,0,2,F,Low,Low,0
Female,24,Less than 25,Other,0,0,0,0,F,Low,Low,0
Male,25,25 - 45,African-American,0,0,0,3,F,Low,Low,0
Male,25,25 - 45,African-American,0,0,0,3,F,Low,Low,0
Male,25,25 - 45,African-American,0,0,0,3,F,Low,Low,0
male,53,Greater than 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,35,25 - 45,Hispanic,0,0,0,1,F,Low,Low,0
Female,52,Greater than 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,34,25 - 45,Hispanic,0,0,0,1,F,Low,Low,0
Male,34,25 - 45,Hispanic,0,0,0,1,F,Low,Low,0
male,42,25 - 45,Caucasian,0,0,0,5,F,High,Low,0
Male,30,25 - 45,Hispanic,0,0,0,8,F,High,High,0
Male,31,25 - 45,Caucasian,0,0,0,8,M,High,Low,0
Male,47,Greater than 45,African-American,0,0,0,15,F,Medium,Low,0
Female,39,25 - 45,African-American,0,0,0,1,F,Medium,Medium,0
Female,39,25 - 45,African-American,0,0,0,1,F,Medium,Medium,0
Female,39,25 - 45,African-American,0,0,0,1,F,Medium,Medium,0
Male,47,Greater than 45,Other,0,0,0,1,F,Low,Low,0
Male,28,25 - 45,Hispanic,0,0,0,1,F,Low,Low,0
Male,28,25 - 45,Hispanic,0,0,0,1,F,Low,Low,0
Male,28,25 - 45,Hispanic,0,0,0,1,F,Low,Low,0
Female,41,25 - 45,African-American,0,0,0,7,F,Low,Low,0
female,41,25 - 45,African-American,0,0,0,7,F,Low,Low,0
Male,26,25 - 45,African-American,0,0,0,0,F,Low,Low,0
Male,25,25 - 45,African-American,0,0,0,2,M,Medium,Low,0
Male,25,25 - 45,African-American,0,0,0,2,M,Medium,Low,0
Female,31,25 - 45,African-American,0,0,0,1,F,Medium,Low,0
Male,35,25 - 45,African-American,0,0,0,5,F,Low,Low,0
Female,50,Greater than 45,African-American,0,0,0,0,F,Low,Low,0
manful,24,Less than 25,African-American,0,0,0,2,F,Low,Low,0
Male,55,Greater than 45,Hispanic,0,0,0,0,M,Low,Low,0
Male,22,Less than 25,African-American,0,0,0,2,F,High,High,0
Male,22,Less than 25,African-American,0,0,0,2,F,High,High,0
Male,22,Less than 25,African-American,0,0,0,2,F,High,High,0
manlike,22,Less than 25,African-American,0,0,0,2,F,High,High,0
Male,22,Less than 25,African-American,0,0,0,2,F,High,High,0
Male,22,Less than 25,African-American,0,0,0,2,F,High,High,0
